day,px,f8,carry
2025-06-07 00:00:00+00:00,105877.1,-1.0140136360166595e-06,-2.5647055903179054e-06
2025-06-08 00:00:00+00:00,105818.2,6.905908683717708e-06,2.1733194169681934e-05
2025-06-09 00:00:00+00:00,110220.82,2.3320530115119906e-05,8.592307846688964e-05
2025-06-10 00:00:00+00:00,109747.03,5.671161052363898e-05,0.00015525490704650978
2025-06-11 00:00:00+00:00,108461.98,2.0885231032311186e-05,6.316771297031758e-05
2025-06-12 00:00:00+00:00,105937.43,1.1966593236482587e-05,3.479592372714995e-05
2025-06-13 00:00:00+00:00,105807.27,-1.7779120199596951e-06,-6.43761933697023e-06
2025-06-14 00:00:00+00:00,105461.54,2.752596002792196e-06,8.134486286527334e-06
2025-06-15 00:00:00+00:00,105283.57,1.032690592564681e-05,4.0731971317866986e-05
2025-06-16 00:00:00+00:00,107745.9,6.339795594668606e-05,0.00018269431082154473
2025-06-17 00:00:00+00:00,104247.27,1.70528301435401e-05,4.978916724856627e-05
2025-06-18 00:00:00+00:00,104838.11,5.450611049372891e-07,7.15418489982384e-07
2025-06-19 00:00:00+00:00,104616.66,-3.011671786604503e-07,-1.4575219528055292e-07
2025-06-20 00:00:00+00:00,103116.97,2.3747398997925017e-06,6.629270131460279e-06
2025-06-21 00:00:00+00:00,101815.96,-1.174491348634227e-05,-3.411883230754884e-05
2025-06-22 00:00:00+00:00,101006.06,-9.18180298086096e-08,-8.02612638933846e-07
2025-06-23 00:00:00+00:00,105625.14,-6.289895809704435e-07,-1.6944519355621517e-06
2025-06-24 00:00:00+00:00,106073.46,2.5122364311843965e-05,9.107754180710695e-05
2025-06-25 00:00:00+00:00,107339.2,4.272397065379677e-05,0.00011412966701154312
2025-06-26 00:00:00+00:00,107044.33,3.389894947820245e-05,0.00010822029112484825
2025-06-27 00:00:00+00:00,107161.99,9.75813015404562e-06,2.1632188157743284e-05
2025-06-28 00:00:00+00:00,107402.89,7.761747495274141e-06,3.1963380919706055e-05
2025-06-29 00:00:00+00:00,108107.54,4.9340179518877294e-05,0.00018540924287994387
2025-06-30 00:00:00+00:00,107138.03,6.438319859057767e-05,0.000149577022558498
2025-07-01 00:00:00+00:00,105651.9,3.492163160975467e-06,7.22767619100838e-06
2025-07-02 00:00:00+00:00,109201.4,6.337119244051083e-05,0.00023746192316771887
2025-07-03 00:00:00+00:00,109745.58,0.00011034103082506367,0.0003661322270796957
2025-07-04 00:00:00+00:00,108276.92,6.792043173480348e-05,0.0001312034521752973
2025-07-05 00:00:00+00:00,108217.17,2.069574987450738e-05,5.557940959255965e-05
2025-07-06 00:00:00+00:00,109251.57,3.00398247248855e-05,0.00013903451340099388
2025-07-07 00:00:00+00:00,108024.77,0.00011391835002769542,0.00029210068131320534
2025-07-08 00:00:00+00:00,108940.82,2.861164522724342e-05,0.00012814113286127216
2025-07-09 00:00:00+00:00,111433.71,0.00013884056376711398,0.0004547754308927434
2025-07-10 00:00:00+00:00,116019.99,0.00014616018635211394,0.0004045122558062119
2025-07-11 00:00:00+00:00,117660.42,0.00014235417368276186,0.0003985406470906527
2025-07-12 00:00:00+00:00,117423.3,6.053103643044718e-05,0.0002041831899304055
2025-07-13 00:00:00+00:00,118586.21,0.00016137078460001485,0.0005841764850572257
2025-07-14 00:00:00+00:00,120075.61,0.00023378911782452315,0.0006181603284081619
2025-07-15 00:00:00+00:00,117844.3,0.00017062475816686455,0.0005075191928051349
2025-07-16 00:00:00+00:00,118724.89,0.00011344192799098321,0.00033475365616863833
2025-07-17 00:00:00+00:00,119823.53,5.666619607300009e-05,0.00021174756659447913
2025-07-18 00:00:00+00:00,117769.76,0.00011927915504509175,0.00025699425848530496
2025-07-19 00:00:00+00:00,117854.89,2.626216972217777e-05,0.00013138352986781095
2025-07-20 00:00:00+00:00,117548.8,0.00014748974701604594,0.00047252351830311666
2025-07-21 00:00:00+00:00,117408.54,7.839830300421955e-05,0.00018508588074094462
2025-07-22 00:00:00+00:00,119891.44,6.229516645570061e-05,0.0002777520826226242
2025-07-23 00:00:00+00:00,118623.12,0.00013274361286670273,0.0003113034938342233
2025-07-24 00:00:00+00:00,118345.54,4.671644013461492e-05,0.00014505852535795236
